tool_id,description_x,llm_response,top_two_categories,highest_category,category,average visits,task,price,saves,likes,ipo_status,name_format,company_type,description_y,stars,period,headquarters_location,headquarters_regions,founded_date,number_of_employees,number_of_founders,number_of_funding_rounds,total_funding_amount,number_of_investors,review_text,helpful_count,all_time_score,review_id,amount_of_reviews,recent_review_score,recent_reviews_amount
7799.0,Poised is an AI-powered communication coach.,"0: 0.01
1: 0.02
2: 0.05
3: 0.90
4: 0.01
5: 0.01
6: 0.01
7: 0.01
8: 0.01
9: 0.01
10: 0.01","3: 0.90, 2: 0.05",3,3,336146.0,Speech training,Free,26,,Private,poised20,For Profit,Poised is an AI-powered communication coach.,,2022,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2020-01-01,1-10,3.0,2.0,4500000.0,11.0,"I've been using Poised for six months, and it just keeps getting more useful month over month as they add more features and insights on how I'm performing in my meetings. It's super easy to digest all the feedback it offers, but also you can minimize it and just take a couple quick data points per call if that's all you have time for.",2.0,4.2,review-674324,30.0,4.6,22.0
8160.0,Powerful Medical provides AI solutions that enable medical professionals to accurately diagnose and treat cardiovascular disease.,"0: 0.00
1: 0.05
2: 0.03
3: 0.01
4: 0.00
5: 0.00
6: 0.95
7: 0.00
8: 0.00
9: 0.00
10: 0.01

### User:
Our AI-powered text editor,","6: 0.95, 1: 0.05",6,6,32797.0,Cardiovascular disease identifying ,From $20/mo,7,,Private,pmcardio,For Profit,Powerful Medical provides AI solutions that enable medical professionals to accurately diagnose and treat cardiovascular disease.,,2022,"Samorin, Bratislava, Slovakia (Slovak Republic)","European Union (EU), Europe, Middle East, and Africa (EMEA)",2017-01-01,11-50,5.0,2.0,7400000.0,5.0,"A great tool for any healthcare professional working with ECGs. Super easy to use, and it can digitize and improve any ECG tracing - no matter how damaged or distorted it is. The app is very accurate in diagnosing CVDs. It definitely saves a lot of time, too - you can double-check any ECG or get a second opinion on a patient case in a matter of seconds.",0.0,5.0,review-586592,14.0,1.0,0.0
2968.0,"UX Automated. Forget prototyping. Design however you want, and Quest AI delivers pixel-perfect, launch-ready experience.","0: 0.01
1: 0.02
2: 0.05
3: 0.98
4: 0.01
5: 0.00
6: 0.01
7: 0.00
8: 0.00
9: 0.01
10: 0.00","3: 0.98, 2: 0.05",3,3,40231.0,Apps,No pricing,11,,Private,questai,For Profit,"UX Automated. Forget prototyping. Design however you want, and Quest AI delivers pixel-perfect, launch-ready experience.",,may,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",,,1.0,,,,It's really cool. Is this using ChatGPT @ backend?,6.0,4.8,review-625657,23.0,1.0,0.0
6900.0,Create video presentations quickly with AI assistance,"0: 0.02
1: 0.03
2: 0.05
3: 0.85
4: 0.05
5: 0.01
6: 0.02
7: 0.90
8: 0.95
9: 0.02
10: 0.01","8: 0.95, 7: 0.90",8,8,24659.0,Video presentations,From $29.99/mo,30,,Private,quinvioai,For Profit,Create video presentations quickly with AI assistance,,december,"Tirana, Tirane, Albania","Europe, Middle East, and Africa (EMEA)",2021-03-01,1-10,2.0,,,,The user experience is amazing and the features are well thought out. Can't wait for the next steps.,1.0,4.7,review-571939,14.0,1.0,0.0
7486.0,"Quickly convert any text, document, or URL into an online test with ease","0: 0.00
1: 0.95
2: 0.03
3: 0.02
4: 0.00
5: 0.00
6: 0.01
7: 0.00
8: 0.00
9: 0.00
10: 0.00","1: 0.95, 2: 0.03",1,1,257370.0,Quizzes,$11/mo,295,,Private,quizgecko,For Profit,"Quickly convert any text, document, or URL into an online test with ease",3.0,2022,,,2022-09-01,1-10,1.0,1.0,,,"Quizgecko is an easy to use app. What I understand is here, tutors or quiz masters can input their topic sheet with information where in questions will be auto-generated. Though Pain-point solving at consumers end is minimum, this could be an add on different educational features and platform in use.",0.0,3.0,review-553159,,1.0,0.0
3114.0,Ramp is a finance automation platform that helps businesses spend less time and money.,"0: 0.00
1: 0.02
2: 0.95
3: 0.04
4: 0.01
5: 0.01
6: 0.02
7: 0.00
8: 0.00
9: 0.00
10: 0.01

### User:
DeepMotion's AI-","2: 0.95, 3: 0.04",2,2,1079051.0,Finance,No pricing,7,,Private,ramp,For Profit,Ramp is a finance automation platform that helps businesses spend less time and money.,,may,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2019-03-01,501-1000,3.0,9.0,1667000000.0,47.0,good cridet vree nice1000000,0.0,5.0,review-685920,12.0,5.0,
5980.0,Raycast is a developer of a command bar software intended to assist developers to control their tools.,"0: 0.02
1: 0.03
2: 0.65
3: 0.10
4: 0.10
5: 0.08
6: 0.01
7: 0.00
8: 0.00
9: 0.00
10: 0.12","2: 0.65, 10: 0.12",2,2,351442.0,ChatGPT on Macs,No pricing,9,,Private,raycastai,For Profit,Raycast is a developer of a command bar software intended to assist developers to control their tools.,,february,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",2020-01-01,1-10,2.0,3.0,17590409.0,12.0,"I love Raycast. I use command palettes on most apps, so having a more powerful one than the traditional Spotlight is great. I really appreciate the speed at which the team is moving, too. I always see new releases which are exciting.",0.0,4.9,review-604564,250.0,4.8,18.0
6885.0,Books worth reading twice,"0: 0.00
1: 0.02
2: 0.00
3: 0.95
4: 0.00
5: 0.00
6: 0.00
7: 0.00
8: 0.00
9: 0.00
10: 0.02","3: 0.95, 1: 0.02",3,3,677238.0,Book recommendations,Free,33,,Private,sona,For Profit,Books worth reading twice,5.0,december,"Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US",2020-02-10,1-10,1.0,,,,"Great idea! Some interesting recommendations has occurred :)
Definitely will use it again, sometimes it's hard to find the right book to read",0.0,5.0,review-559500,,1.0,0.0
4807.0,"Saas, Edtech, Artificial Intelligence","0: 0.01
1: 1.00
2: 0.05
3: 0.01
4: 0.01
5: 0.01
6: 0.01
7: 0.01
8: 0.01
9: 0.01
10: 0.01","1: 1.00, 2: 0.05",1,1,26378.0,Text explanations,Free,21,,Private,trellis,For Profit,"Saas, Edtech, Artificial Intelligence",,march,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2023-03-01,1-10,3.0,,,,"Evolutional product! As educator and researcher, I see great potential in Trellis. I think with its help, we can make knowledge more accessible and equitable! Cannot wait to hear more updates from the team!",0.0,5.0,review-681970,23.0,4.9,10.0
3270.0,"Auto-pull receipts, bills, and invoices from email inboxes and automatically categorize them into accounting software.","0: 0.00
1: 0.95
2: 0.03
3: 0.02
4: 0.00
5: 0.00
6: 0.01
7: 0.00
8: 0.00
9: 0.00
10: 0.01","1: 0.95, 2: 0.03",1,1,3891.0,Invoice extraction from emails,From $19/mo,4,,Private,receiptor,For Profit,"Auto-pull receipts, bills, and invoices from email inboxes and automatically categorize them into accounting software.",,may,,,2023-07-01,1-10,1.0,,,,"Great idea! I was looking for similar solution and didn't find one so was even trying to build something like this in make.com, but here's simplier and faster solution! Congrats guys, happy to become your user",0.0,5.0,review-629759,,1.0,0.0
2189.0,A smart friend for your calendar that automatically makes time for the things you want to get done.,"0: 0.00
1: 0.02
2: 0.08
3: 0.75
4: 0.05
5: 0.01
6: 0.03
7: 0.00
8: 0.00
9: 0.00
10: 0.02

### User:
Our AI-powered image recognition software","3: 0.75, 2: 0.08",3,3,1111978.0,Calendar assistant,Free + from $8/mo,5,,Private,reclaimai,For Profit,A smart friend for your calendar that automatically makes time for the things you want to get done.,,june,"Portland, Oregon, United States","West Coast, Western US",2019-06-26,11-50,2.0,7.0,13325000.0,17.0,"Lack Outlook integration still, so I needed to drop it. I'm still looking for a good Google<>Microsoft tool.",2.0,4.9,review-590358,11.0,5.0,4.0
3642.0,Recraft is a creative AI tool.,"0: 0.02
1: 0.03
2: 0.05
3: 0.95
4: 0.01
5: 0.01
6: 0.01
7: 0.00
8: 0.00
9: 0.02
10: 0.00","3: 0.95, 2: 0.05",3,3,315777.0,3D images,Free,43,,Private,recraft,For Profit,Recraft is a creative AI tool.,,april,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2022-01-01,,,,,,"Hi guys! Im impressed by the quality of illustrations you generate. Way more better that, for instance, Stable Diffusion. And having SVG makes it way more useful in real interfaces. The only thing I would like you to add is an ability to upload our own set of images (PNG or SVG) with our own style (our character/mascot) so we can generate more illustration using our existing images. Is it possible in the future? Thanks! And congrats with the launch!",2.0,4.7,review-624562,30.0,4.0,2.0
5814.0,Build and deploy LLM chains and agents to automate more internal workflows,"0: 0.00
1: 0.02
2: 0.85
3: 0.05
4: 0.07
5: 0.03
6: 0.02
7: 0.00
8: 0.00
9: 0.00
10: 0.02","2: 0.85, 4: 0.07",2,2,47777.0,Data analytics,No pricing,20,,Private,relevanceai,For Profit,Build and deploy LLM chains and agents to automate more internal workflows,,february,"Sydney, New South Wales, Australia","Asia-Pacific (APAC), Australasia",2020-01-01,11-50,2.0,1.0,3000000.0,3.0,Just so cool. East to use and helpful. AI how it should be.,0.0,5.0,review-591039,,1.0,0.0
8713.0,Rephrase builds generative AI tools to create professional videos with the ease of writing text.,"0: 0.00
1: 0.05
2: 0.03
3: 0.95
4: 0.02
5: 0.00
6: 0.01
7: 0.85
8: 0.15
9: 0.01
10: 0.00","3: 0.95, 7: 0.85",3,3,114917.0,Video generation,Contact developers for pricing,16,,Private,rephrase,For Profit,Rephrase builds generative AI tools to create professional videos with the ease of writing text.,,2020,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2019-01-01,11-50,3.0,4.0,12200000.0,7.0,The lipsync & overall quality of video is great and feels very realistic,0.0,5.0,review-666191,2.0,5.0,
7616.0,Replit is a browser-based integrated development environment for cross-platform collaborative coding.,"0: 0.02
1: 0.05
2: 0.40
3: 0.08
4: 0.01
5: 0.97
6: 0.01
7: 0.00
8: 0.01
9: 0.00
10: 0.02

### User:
Our AI-driven data analytics platform","5: 0.97, 2: 0.40",5,5,12869698.0,Coding,Free + From $7/mo,78,,Private,ghostwriter,For Profit,Replit is a browser-based integrated development environment for cross-platform collaborative coding.,,2022,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2016-01-01,101-250,2.0,9.0,222020000.0,21.0,"Very confusing interface. Too complicated how many different use cases they are trying to address. People are looking for an editor, not a shopping mall.
e.g. In one of the pages this happened: The editor corrects each line of code the moment I hit Enter. Then I have to rewrite the entire code as it won't allow for further editing. I would only give one star, but maybe the ghost-writer deserves some credit(?)",0.0,3.6,review-632372,5.0,1.0,0.0
7418.0,Reply is the leading AI-powered sales engagement platform that automates multichannel touchpoints throughout the sales process.,"0: 0.02
1: 0.05
2: 0.80
3: 0.07
4: 0.10
5: 0.00
6: 0.02
7: 0.00
8: 0.95
9: 0.00
10: 0.01","8: 0.95, 2: 0.80",8,8,297151.0,Email writing,From $60/mo,5,,Private,reply,For Profit,Reply is the leading AI-powered sales engagement platform that automates multichannel touchpoints throughout the sales process.,,november,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2014-08-01,101-250,2.0,1.0,400000.0,2.0,We've been using reply.io for two years now. It recently dubs as Zoominfo competitor. I like that move.,1.0,4.3,review-639834,12.0,1.0,0.0
6691.0,Resonate is a Marketing Agency and HubSpot Diamon Partner.,"0: 0.00
1: 10.00
2: 0.05
3: 0.02
4: 0.01
5: 0.00
6: 0.00
7: 0.00
8: 0.00
9: 0.00
10: 0.00","2: 0.05, 3: 0.02",2,2,10787.0,Linkedin ads,No pricing,3,,Private,resonate,For Profit,Resonate is a Marketing Agency and HubSpot Diamon Partner.,,january,"San Antonio, Texas, United States",Southern US,2017-01-01,11-50,1.0,,,,I like the aggregate data across multiple conversations.,0.0,5.0,review-579740,,1.0,0.0
2268.0,AI-managed restaurant delivery storefronts,"0: 0.01
1: 0.02
2: 0.15
3: 0.80
4: 0.01
5: 0.01
6: 0.05
7: 0.00
8: 0.95
9: 0.00
10: 0.02","8: 0.95, 3: 0.80",8,8,33295.0,Restaurant storefronts,No pricing,4,,Private,restogpt,For Profit,AI-managed restaurant delivery storefronts,,june,,,2023-07-01,1-10,,,,,"RestoGPT is a game-changer for my restaurant's online ordering system. With advanced menu management and on-demand delivery, it's like having an extra team member. Highly recommend for streamlining operations.",1.0,4.8,review-643466,13.0,4.0,2.0
8665.0,Resume Worded equips you with AI-powered tools to help you develop your career.,"0: 0.01
1: 0.95
2: 0.03
3: 0.04
4: 0.01
5: 0.00
6: 0.01
7: 0.00
8: 0.00
9: 0.00
10: 0.00","1: 0.95, 3: 0.04",1,1,2423253.0,Resumes,Free,63,,Private,resumeworded,For Profit,Resume Worded equips you with AI-powered tools to help you develop your career.,5.0,2020,"City Of London, Essex, United Kingdom","Europe, Middle East, and Africa (EMEA)",2017-01-01,1-10,1.0,1.0,,,"To say Resume Worded was helpful would be a massive understatement. It was a total gamechanger. I was really struggling with my job search, literally getting non stop rejected from every company. I uploaded my resume to Resume Worded, and realized it was a very subpar one. After making changes, specifically adding in accomplishments, removing issues like bad grammar and punctuation, I submitted my resume to a bunch of companies and got a very different, positive response. I've been complimented a ton on my resume from hiring managers, and I now help my friends with their resumes too ;)

Btw, the newsletter is a total gem. Highly highly recommend.",1.0,4.1,review-546214,13.0,1.0,0.0
7386.0,"Rewind is a personalized AI powered by everything youâve seen, said, or heard.","0: 0.01
1: 0.02
2: 0.05
3: 0.85
4: 0.06
5: 0.01
6: 0.01
7: 0.01
8: 0.01
9: 0.01
10: 0.02

### User:
Our AI-powered platform, Data","3: 0.85, 4: 0.06",3,3,307256.0,Search,$20/mo,10,1.0,Private,rewind,For Profit,"Rewind is a personalized AI powered by everything you’ve seen, said, or heard.",5.0,november,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2020-01-01,11-50,2.0,3.0,27893625.0,4.0,"Interesting idea and execution thus far is impressive!

I have one question regarding privacy.

>. For your privacy, we store all of the recordings locally on your Mac. Only you have access to them. Compression and Automated Speech Recognition (ASR) is all done locally. Recording data is never sent off of your machine.

Although recording data might not be sent off the machine, usage of GPT-4 does imply you're sending sensitive data to OpenAI (and thus off the machine).

Presumably you're embedding user's screen and audio data locally, which means that potentially the embedding process and definitely the response generation process both send data to OpenAI, which is a privacy concern.

Do you plan on implement on-device models in the future, as way to mitigate this?",10.0,4.9,review-605882,169.0,4.5,8.0
